Cap_do,Cap_up,demand_th,demand_el,pv,wind
0.036,0.017,0.252,0.682,0.0,0.183
0.015,0.003,0.298,0.782,0.0,0.183
0.043,0.033,0.279,0.877,0.0,0.325
0.054,0.098,0.258,0.894,0.009,0.183
0.034,0.274,0.24,0.889,0.026,0.183
0.102,0.039,0.221,0.897,0.032,0.182
0.054,0.229,0.211,0.909,0.055,0.182
0.009,0.275,0.205,0.897,0.048,0.182
0.118,0.2,0.205,0.891,0.027,0.182
0.095,0.063,0.208,0.882,0.016,0.182
0.003,0.03,0.214,0.879,0.005,0.08
0.035,0.162,0.225,0.91,0.0,0.182
0.038,0.101,0.241,0.958,0.0,0.182
0.049,0.122,0.25,0.952,0.0,0.182
0.059,0.069,0.239,0.917,0.0,0.08
0.008,0.329,0.221,0.857,0.0,0.323
0.039,0.222,0.184,0.812,0.0,0.323
0.019,0.008,0.127,0.777,0.0,0.181
0.002,0.032,0.121,0.708,0.0,0.181
0.005,0.001,0.124,0.653,0.0,0.181
0.049,0.016,0.126,0.625,0.0,0.08
0.026,0.013,0.132,0.614,0.0,0.181
0.024,0.022,0.147,0.625,0.0,0.181
0.03,0.019,0.183,0.645,0.0,0.18
0.037,0.017,0.252,0.688,0.0,0.18
0.03,0.006,0.298,0.785,0.0,0.18
0.015,0.033,0.279,0.879,0.0,0.18
0.005,0.309,0.258,0.897,0.007,0.18
0.08,0.001,0.24,0.895,0.021,0.179
0.063,0.056,0.221,0.905,0.05,0.079
0.078,0.172,0.211,0.923,0.08,0.078
0.086,0.221,0.205,0.911,0.149,0.028
0.014,0.137,0.205,0.906,0.06,0.078
0.009,0.094,0.208,0.897,0.055,0.078
0.027,0.1,0.214,0.897,0.012,0.078
0.004,0.183,0.225,0.92,0.0,0.078
0.045,0.228,0.241,0.956,0.0,0.078
0.046,0.111,0.25,0.946,0.0,0.078
0.001,0.22,0.239,0.919,0.0,0.078
0.023,0.242,0.221,0.863,0.0,0.175
0.012,0.039,0.184,0.819,0.0,0.028
0.006,0.014,0.127,0.784,0.0,0.078
0.067,0.028,0.121,0.712,0.0,0.028
0.007,0.031,0.115,0.661,0.0,0.078
0.003,0.014,0.118,0.634,0.0,0.028
0.009,0.009,0.123,0.624,0.0,0.028
0.053,0.028,0.137,0.633,0.0,0.028
0.035,0.039,0.171,0.653,0.0,0.028
0.026,0.001,0.235,0.69,0.0,0.078
0.026,0.037,0.278,0.782,0.0,0.078
0.054,0.001,0.261,0.879,0.0,0.028
0.015,0.103,0.241,0.898,0.014,0.028
0.054,0.22,0.224,0.894,0.06,0.028
0.001,0.077,0.207,0.899,0.108,0.005
0.07,0.216,0.197,0.908,0.13,0.005
0.046,0.125,0.191,0.897,0.112,0.005
0.073,0.137,0.192,0.89,0.101,0.0
0.052,0.018,0.194,0.883,0.05,0.0
0.053,0.134,0.2,0.88,0.016,0.005
0.04,0.101,0.21,0.908,0.0,0.028
0.001,0.152,0.225,0.945,0.0,0.028
0.006,0.201,0.234,0.937,0.0,0.078
0.045,0.096,0.223,0.915,0.0,0.078
0.062,0.06,0.206,0.867,0.0,0.028
0.06,0.041,0.172,0.831,0.0,0.028
0.06,0.022,0.118,0.798,0.0,0.078
0.075,0.0,0.113,0.733,0.0,0.078
0.032,0.038,0.115,0.678,0.0,0.028
0.027,0.009,0.118,0.649,0.0,0.078
0.032,0.001,0.123,0.635,0.0,0.028
0.018,0.022,0.137,0.639,0.0,0.028
0.032,0.033,0.171,0.656,0.0,0.028
0.014,0.01,0.235,0.692,0.0,0.028
0.016,0.025,0.278,0.788,0.0,0.028
0.081,0.018,0.261,0.884,0.0,0.028
0.103,0.068,0.241,0.898,0.002,0.028
0.01,0.166,0.224,0.895,0.007,0.178
0.065,0.154,0.207,0.901,0.009,0.179
0.059,0.148,0.197,0.904,0.014,0.179
0.044,0.177,0.191,0.895,0.014,0.08
0.027,0.233,0.192,0.876,0.012,0.08
0.013,0.236,0.194,0.861,0.012,0.005
0.017,0.069,0.2,0.858,0.005,0.005
0.04,0.199,0.21,0.886,0.0,0.005
0.056,0.054,0.225,0.934,0.0,0.029
0.006,0.25,0.234,0.928,0.0,0.029
0.033,0.155,0.223,0.89,0.0,0.029
0.004,0.238,0.206,0.837,0.0,0.005
0.042,0.133,0.172,0.8,0.0,0.005
0.057,0.027,0.118,0.778,0.0,0.005
0.065,0.035,0.113,0.724,0.0,0.005
0.014,0.01,0.081,0.675,0.0,0.005
0.046,0.014,0.083,0.648,0.0,0.0
0.03,0.045,0.088,0.633,0.0,0.0
0.021,0.038,0.102,0.633,0.0,0.0
0.026,0.045,0.139,0.635,0.0,0.0
0.036,0.013,0.186,0.626,0.0,0.0
0.086,0.017,0.205,0.633,0.0,0.0
0.049,0.025,0.193,0.688,0.0,0.0
0.024,0.147,0.173,0.726,0.016,0.0
0.014,0.056,0.157,0.757,0.055,0.0
0.048,0.09,0.144,0.771,0.085,0.0
0.091,0.121,0.135,0.779,0.11,0.0
0.08,0.083,0.13,0.765,0.11,0.0
0.057,0.213,0.128,0.74,0.06,0.005
0.021,0.175,0.13,0.717,0.032,0.005
0.024,0.188,0.135,0.721,0.016,0.005
0.023,0.069,0.147,0.768,0.0,0.005
0.05,0.273,0.16,0.82,0.0,0.029
0.007,0.193,0.167,0.821,0.0,0.029
0.015,0.156,0.16,0.791,0.0,0.08
0.057,0.128,0.145,0.743,0.0,0.08
0.058,0.134,0.117,0.716,0.0,0.08
0.016,0.033,0.084,0.707,0.0,0.029
0.008,0.043,0.079,0.659,0.0,0.08
0.022,0.025,0.105,0.608,0.0,0.08
0.044,0.027,0.108,0.57,0.0,0.08
0.051,0.007,0.114,0.55,0.0,0.08
0.071,0.017,0.133,0.546,0.0,0.08
0.019,0.009,0.181,0.551,0.0,0.08
0.054,0.018,0.242,0.544,0.0,0.321
0.078,0.011,0.267,0.527,0.0,0.181
0.023,0.038,0.251,0.553,0.0,0.181
0.035,0.293,0.225,0.594,0.005,0.181
0.082,0.266,0.205,0.634,0.014,0.08
0.016,0.089,0.187,0.668,0.018,0.08
0.002,0.241,0.175,0.701,0.027,0.029
0.075,0.257,0.169,0.687,0.048,0.029
0.105,0.142,0.167,0.662,0.03,0.005
0.077,0.127,0.169,0.646,0.018,0.005
0.098,0.204,0.176,0.655,0.005,0.005
0.028,0.197,0.191,0.706,0.0,0.005
0.035,0.08,0.208,0.759,0.0,0.005
0.029,0.21,0.218,0.773,0.0,0.005
0.052,0.285,0.209,0.764,0.0,0.029
0.005,0.347,0.189,0.74,0.0,0.029
0.024,0.255,0.152,0.73,0.0,0.029
0.105,0.013,0.109,0.729,0.0,0.029
0.041,0.023,0.103,0.675,0.0,0.005
0.051,0.041,0.115,0.623,0.0,0.005
0.014,0.003,0.118,0.593,0.0,0.029
0.034,0.011,0.123,0.586,0.0,0.028
0.01,0.001,0.137,0.599,0.0,0.079
0.044,0.015,0.171,0.625,0.0,0.029
0.011,0.027,0.235,0.673,0.0,0.005
0.083,0.011,0.278,0.79,0.0,0.029
0.097,0.002,0.261,0.894,0.0,0.005
0.008,0.009,0.241,0.92,0.007,0.005
0.08,0.096,0.224,0.914,0.021,0.029
0.043,0.119,0.207,0.926,0.016,0.029
0.011,0.083,0.197,0.938,0.016,0.005
0.015,0.075,0.191,0.927,0.021,0.029
0.063,0.265,0.192,0.927,0.016,0.029
0.004,0.171,0.194,0.925,0.014,0.029
0.009,0.268,0.2,0.921,0.009,0.08
0.038,0.118,0.21,0.938,0.0,0.08
0.008,0.252,0.225,0.968,0.0,0.029
0.051,0.243,0.234,0.956,0.0,0.081
0.059,0.234,0.223,0.925,0.0,0.029
0.038,0.063,0.206,0.876,0.0,0.029
0.061,0.037,0.172,0.841,0.0,0.081
0.022,0.028,0.118,0.804,0.0,0.005
0.057,0.033,0.113,0.729,0.0,0.029
0.055,0.04,0.132,0.67,0.0,0.081
0.002,0.033,0.135,0.641,0.0,0.081
0.021,0.029,0.141,0.633,0.0,0.029
0.014,0.006,0.156,0.642,0.0,0.029
0.021,0.02,0.195,0.666,0.0,0.029
0.068,0.031,0.268,0.706,0.0,0.029
0.026,0.024,0.318,0.812,0.0,0.081
0.027,0.027,0.297,0.907,0.0,0.029
0.048,0.225,0.275,0.925,0.032,0.005
0.049,0.004,0.256,0.914,0.05,0.081
0.134,0.267,0.236,0.921,0.232,0.081
0.026,0.164,0.224,0.929,0.103,0.081
0.047,0.098,0.218,0.921,0.057,0.029
0.024,0.168,0.219,0.92,0.032,0.029
0.06,0.136,0.221,0.912,0.03,0.081
0.103,0.178,0.228,0.911,0.009,0.081
0.017,0.212,0.24,0.937,0.0,0.081
0.029,0.185,0.256,0.977,0.0,0.081
0.005,0.35,0.267,0.968,0.0,0.081
0.028,0.276,0.254,0.943,0.0,0.092
0.037,0.004,0.236,0.892,0.0,0.092
0.047,0.381,0.196,0.848,0.0,0.098
0.026,0.007,0.135,0.811,0.0,0.124
0.094,0.008,0.129,0.733,0.0,0.191
0.052,0.01,0.14,0.672,0.0,0.268
0.041,0.018,0.142,0.633,0.0,0.365
0.041,0.002,0.149,0.617,0.0,0.414
0.019,0.021,0.165,0.624,0.0,0.397
0.043,0.044,0.207,0.65,0.0,0.328
0.02,0.038,0.284,0.693,0.0,0.312
0.023,0.007,0.336,0.789,0.0,0.078
0.01,0.016,0.315,0.88,0.0,0.176
0.051,0.175,0.291,0.9,0.021,0.176
0.03,0.314,0.271,0.894,0.068,0.176
0.111,0.072,0.25,0.908,0.228,0.175
0.12,0.251,0.238,0.919,0.169,0.311
0.089,0.05,0.231,0.919,0.036,0.175
0.043,0.193,0.231,0.919,0.086,0.175
0.022,0.164,0.234,0.91,0.047,0.077
0.029,0.419,0.241,0.907,0.016,0.078
0.062,0.263,0.254,0.936,0.0,0.176
0.066,0.178,0.271,0.958,0.0,0.078
0.033,0.186,0.282,0.947,0.0,0.175
0.029,0.073,0.269,0.922,0.0,0.175
0.063,0.244,0.249,0.875,0.0,0.175
0.079,0.048,0.207,0.833,0.0,0.311
0.017,0.02,0.143,0.797,0.0,0.31
0.107,0.02,0.137,0.727,0.0,0.485
0.03,0.014,0.124,0.674,0.0,0.31
0.05,0.035,0.126,0.645,0.0,0.173
0.059,0.018,0.132,0.638,0.0,0.308
0.023,0.041,0.147,0.649,0.0,0.307
0.033,0.041,0.183,0.665,0.0,0.48
0.036,0.01,0.252,0.705,0.0,0.611
0.047,0.009,0.298,0.796,0.0,0.609
0.075,0.018,0.279,0.886,0.0,0.735
0.028,0.092,0.258,0.899,0.002,0.606
0.06,0.036,0.24,0.886,0.027,0.475
0.057,0.083,0.221,0.892,0.15,0.602
0.011,0.065,0.211,0.911,0.139,0.301
0.104,0.187,0.205,0.906,0.425,0.724
0.085,0.174,0.205,0.913,0.106,0.867
0.022,0.019,0.208,0.914,0.04,0.606
0.037,0.094,0.214,0.927,0.014,0.609
0.044,0.187,0.225,0.957,0.0,0.737
0.021,0.113,0.241,0.984,0.0,0.825
0.028,0.275,0.25,0.977,0.0,0.484
0.016,0.008,0.239,0.947,0.0,0.484
0.052,0.09,0.221,0.896,0.0,0.486
0.027,0.179,0.184,0.853,0.0,0.487
0.04,0.034,0.127,0.816,0.0,0.621
0.055,0.027,0.121,0.746,0.0,0.175
0.026,0.033,0.115,0.692,0.0,0.312
0.057,0.019,0.118,0.662,0.0,0.489
0.044,0.01,0.123,0.653,0.0,0.311
0.02,0.044,0.137,0.658,0.0,0.312
0.091,0.006,0.171,0.671,0.0,0.312
0.022,0.021,0.235,0.706,0.0,0.312
0.052,0.007,0.278,0.798,0.0,0.623
0.109,0.022,0.261,0.891,0.0,0.489
0.072,0.194,0.241,0.909,0.018,0.313
0.03,0.146,0.224,0.905,0.055,0.313
0.073,0.012,0.207,0.913,0.156,0.49
0.023,0.062,0.197,0.922,0.181,0.489
0.083,0.226,0.191,0.912,0.237,0.488
0.007,0.202,0.192,0.902,0.476,0.312
0.032,0.252,0.194,0.889,0.047,0.078
0.02,0.296,0.2,0.889,0.007,0.078
0.023,0.174,0.21,0.917,0.0,0.078
0.025,0.251,0.225,0.951,0.0,0.078
0.025,0.093,0.234,0.938,0.0,0.177
0.047,0.191,0.223,0.908,0.0,0.315
0.025,0.262,0.206,0.857,0.0,0.176
0.036,0.151,0.172,0.819,0.0,0.177
0.037,0.019,0.118,0.793,0.0,0.177
0.045,0.012,0.113,0.737,0.0,0.314
0.056,0.006,0.124,0.686,0.0,0.314
0.049,0.029,0.126,0.645,0.0,0.313
0.005,0.02,0.132,0.622,0.0,0.312
0.019,0.01,0.147,0.613,0.0,0.175
0.043,0.009,0.183,0.614,0.0,0.487
0.037,0.024,0.252,0.61,0.0,0.31
0.077,0.045,0.298,0.612,0.0,0.31
0.072,0.028,0.279,0.664,0.0,0.174
0.057,0.045,0.258,0.713,0.005,0.174
0.034,0.08,0.24,0.748,0.027,0.077
0.064,0.102,0.221,0.763,0.03,0.309
0.035,0.1,0.211,0.773,0.05,0.309
0.015,0.142,0.205,0.759,0.204,0.076
0.067,0.091,0.205,0.737,0.086,0.076
0.06,0.152,0.208,0.715,0.027,0.076
0.009,0.026,0.214,0.716,0.007,0.028
0.04,0.162,0.225,0.756,0.0,0.028
0.018,0.026,0.241,0.8,0.0,0.077
0.006,0.246,0.25,0.792,0.0,0.077
0.033,0.288,0.239,0.765,0.0,0.175
0.047,0.167,0.221,0.72,0.0,0.175
0.018,0.209,0.184,0.696,0.0,0.175
0.04,0.033,0.127,0.692,0.0,0.078
0.059,0.013,0.121,0.641,0.0,0.176
0.004,0.006,0.147,0.593,0.0,0.078
0.028,0.0,0.15,0.564,0.0,0.078
0.055,0.043,0.157,0.552,0.0,0.028
0.008,0.01,0.174,0.547,0.0,0.078
0.017,0.027,0.218,0.549,0.0,0.078
0.012,0.013,0.299,0.54,0.0,0.078
0.06,0.036,0.354,0.521,0.0,0.178
0.062,0.019,0.332,0.548,0.0,0.079
0.051,0.003,0.306,0.584,0.032,0.079
0.079,0.014,0.285,0.625,0.182,0.079
0.005,0.129,0.263,0.658,0.357,0.028
0.002,0.097,0.25,0.69,0.48,0.028
0.01,0.23,0.244,0.679,0.509,0.005
0.084,0.207,0.244,0.652,0.578,0.005
0.063,0.003,0.247,0.629,0.028,0.005
0.073,0.217,0.254,0.628,0.009,0.028
0.05,0.197,0.268,0.675,0.0,0.078
0.052,0.248,0.286,0.741,0.0,0.028
0.016,0.081,0.297,0.75,0.0,0.028
0.012,0.228,0.284,0.743,0.0,0.028
0.026,0.141,0.263,0.72,0.0,0.028
0.018,0.093,0.218,0.711,0.0,0.005
0.026,0.01,0.151,0.72,0.0,0.028
0.033,0.025,0.144,0.676,0.0,0.0
0.03,0.027,0.173,0.634,0.0,0.0
0.005,0.025,0.177,0.62,0.0,0.0
0.034,0.002,0.185,0.615,0.0,0.0
0.046,0.022,0.198,0.617,0.0,0.005
0.044,0.032,0.233,0.637,0.0,0.005
0.039,0.032,0.309,0.686,0.0,0.005
0.053,0.035,0.362,0.793,0.0,0.005
0.029,0.011,0.35,0.898,0.0,0.0
0.042,0.055,0.329,0.924,0.002,0.005
0.062,0.186,0.311,0.925,0.025,0.029
0.007,0.108,0.289,0.935,0.032,0.029
0.069,0.047,0.276,0.952,0.027,0.005
0.059,0.251,0.267,0.95,0.041,0.029
0.073,0.253,0.266,0.951,0.026,0.029
0.023,0.08,0.27,0.946,0.014,0.005
0.027,0.036,0.279,0.955,0.0,0.0
0.0,0.078,0.29,0.977,0.0,0.005
0.046,0.034,0.306,1.0,0.0,0.028
0.023,0.15,0.319,0.981,0.0,0.08
0.03,0.181,0.308,0.952,0.0,0.079
0.023,0.007,0.287,0.89,0.0,0.08
0.027,0.121,0.246,0.836,0.0,0.18
0.012,0.002,0.177,0.811,0.0,0.08
0.063,0.008,0.17,0.737,0.0,0.08
0.027,0.042,0.147,0.678,0.0,0.08
0.041,0.022,0.15,0.648,0.0,0.029
0.04,0.003,0.157,0.631,0.0,0.08
0.06,0.015,0.174,0.634,0.0,0.08
0.057,0.02,0.218,0.654,0.0,0.181
0.026,0.003,0.299,0.687,0.0,0.181
0.046,0.003,0.354,0.79,0.0,0.08
0.041,0.043,0.332,0.887,0.0,0.08
0.07,0.004,0.306,0.914,0.009,0.08
0.015,0.235,0.285,0.905,0.016,0.08
0.059,0.011,0.263,0.909,0.023,0.08
0.032,0.064,0.25,0.919,0.026,0.08
0.111,0.006,0.244,0.913,0.023,0.029
0.042,0.176,0.244,0.907,0.014,0.029
0.083,0.16,0.247,0.897,0.014,0.029
0.013,0.316,0.254,0.898,0.002,0.029
0.055,0.303,0.268,0.929,0.0,0.029
0.075,0.262,0.286,0.97,0.0,0.029
0.024,0.261,0.297,0.964,0.0,0.029
0.016,0.312,0.284,0.939,0.0,0.029
0.014,0.144,0.263,0.893,0.0,0.08
0.023,0.017,0.218,0.856,0.0,0.029
0.061,0.018,0.151,0.827,0.0,0.029
0.113,0.029,0.144,0.76,0.0,0.029
0.039,0.041,0.132,0.708,0.0,0.081
0.067,0.025,0.135,0.681,0.0,0.029
0.055,0.036,0.141,0.672,0.0,0.005
0.011,0.028,0.156,0.671,0.0,0.029
0.057,0.041,0.195,0.689,0.0,0.005
0.039,0.021,0.268,0.716,0.0,0.005
0.047,0.032,0.318,0.804,0.0,0.005
0.033,0.039,0.297,0.902,0.0,0.029
0.027,0.197,0.275,0.924,0.007,0.005
0.014,0.1,0.256,0.915,0.042,0.005
0.114,0.138,0.236,0.922,0.053,0.0
0.097,0.122,0.224,0.93,0.06,0.005
0.059,0.078,0.218,0.926,0.074,0.005
0.029,0.07,0.219,0.923,0.067,0.005
0.022,0.061,0.221,0.911,0.023,0.029
0.024,0.163,0.228,0.911,0.007,0.005
0.066,0.007,0.24,0.939,0.0,0.029
0.004,0.31,0.256,0.973,0.0,0.029
0.048,0.033,0.267,0.964,0.0,0.082
0.036,0.289,0.254,0.939,0.0,0.005
0.045,0.24,0.236,0.896,0.0,0.029
0.042,0.245,0.196,0.865,0.0,0.005
0.016,0.037,0.135,0.837,0.0,0.029
0.041,0.04,0.129,0.774,0.0,0.082
0.027,0.02,0.105,0.722,0.0,0.082
0.057,0.032,0.108,0.691,0.0,0.005
0.038,0.038,0.114,0.681,0.0,0.029
0.034,0.018,0.133,0.685,0.0,0.005
0.042,0.043,0.181,0.7,0.0,0.005
0.038,0.026,0.242,0.73,0.0,0.029
0.015,0.019,0.267,0.818,0.0,0.082
0.047,0.018,0.251,0.91,0.0,0.029
0.143,0.218,0.225,0.934,0.005,0.029
0.009,0.175,0.205,0.919,0.018,0.029
0.03,0.119,0.187,0.922,0.027,0.005
0.078,0.109,0.175,0.931,0.072,0.005
0.012,0.21,0.169,0.924,0.262,0.005
0.072,0.151,0.167,0.919,0.109,0.005
0.041,0.167,0.169,0.911,0.036,0.029
0.085,0.176,0.176,0.912,0.007,0.005
0.071,0.122,0.191,0.936,0.0,0.005
0.028,0.185,0.208,0.974,0.0,0.005
0.015,0.226,0.218,0.968,0.0,0.005
0.037,0.22,0.209,0.94,0.0,0.005
0.061,0.266,0.189,0.894,0.0,0.005
0.037,0.16,0.152,0.853,0.0,0.0
0.012,0.021,0.109,0.826,0.0,0.0
0.056,0.033,0.103,0.76,0.0,0.005
0.013,0.028,0.088,0.713,0.0,0.005
0.039,0.008,0.091,0.682,0.0,0.03
0.037,0.038,0.097,0.67,0.0,0.03
0.043,0.011,0.112,0.675,0.0,0.03
0.024,0.031,0.153,0.69,0.0,0.03
0.035,0.022,0.204,0.715,0.0,0.005
0.073,0.024,0.226,0.804,0.0,0.005
0.081,0.001,0.212,0.897,0.0,0.005
0.105,0.171,0.19,0.918,0.03,0.03
0.057,0.255,0.173,0.9,0.166,0.03
0.01,0.06,0.158,0.902,0.342,0.005
0.11,0.176,0.148,0.907,0.459,0.0
0.004,0.008,0.142,0.892,0.502,0.03
0.015,0.068,0.141,0.873,0.541,0.03
0.028,0.277,0.143,0.853,0.041,0.03
0.036,0.289,0.149,0.851,0.014,0.005
0.032,0.08,0.162,0.886,0.0,0.03
0.036,0.31,0.175,0.939,0.0,0.03
0.038,0.214,0.184,0.928,0.0,0.03
0.017,0.135,0.176,0.895,0.0,0.03
0.021,0.038,0.16,0.845,0.0,0.03
0.002,0.086,0.128,0.819,0.0,0.03
0.036,0.006,0.092,0.807,0.0,0.03
0.022,0.008,0.087,0.752,0.0,0.005
0.04,0.006,0.081,0.704,0.0,0.0
0.021,0.036,0.083,0.676,0.0,0.0
0.007,0.011,0.088,0.658,0.0,0.0
0.034,0.042,0.102,0.652,0.0,0.0
0.017,0.03,0.139,0.652,0.0,0.005
0.052,0.022,0.186,0.644,0.0,0.0
0.048,0.022,0.205,0.64,0.0,0.005
0.067,0.031,0.193,0.687,0.0,0.005
0.083,0.035,0.173,0.733,0.009,0.0
0.113,0.112,0.157,0.763,0.039,0.0
0.094,0.164,0.144,0.782,0.064,0.005
0.104,0.056,0.135,0.793,0.08,0.005
0.043,0.151,0.13,0.783,0.088,0.005
0.008,0.261,0.128,0.763,0.091,0.005
0.009,0.038,0.13,0.746,0.035,0.005
0.008,0.158,0.135,0.75,0.007,0.0
0.072,0.18,0.147,0.787,0.0,0.005
0.036,0.062,0.16,0.821,0.0,0.0
0.032,0.016,0.167,0.811,0.0,0.0
0.0,0.123,0.16,0.778,0.0,0.0
0.023,0.201,0.145,0.73,0.0,0.0
0.081,0.167,0.117,0.705,0.0,0.005
0.019,0.001,0.084,0.703,0.0,0.005
0.011,0.019,0.079,0.655,0.0,0.0
0.031,0.021,0.105,0.604,0.0,0.005
0.018,0.025,0.108,0.569,0.0,0.0
0.044,0.041,0.114,0.553,0.0,0.005
0.021,0.009,0.133,0.554,0.0,0.0
0.011,0.027,0.181,0.555,0.0,0.0
0.041,0.037,0.242,0.549,0.0,0.0
0.081,0.042,0.267,0.529,0.0,0.0
0.013,0.001,0.251,0.559,0.0,0.005
0.05,0.052,0.225,0.596,0.007,0.005
0.017,0.175,0.205,0.64,0.016,0.005
0.025,0.169,0.187,0.676,0.027,0.03
0.019,0.127,0.175,0.716,0.041,0.186
0.0,0.239,0.169,0.711,0.05,0.082
0.023,0.188,0.167,0.688,0.036,0.082
0.011,0.202,0.169,0.668,0.021,0.03
0.055,0.141,0.176,0.664,0.005,0.005
0.054,0.255,0.191,0.708,0.0,0.03
0.04,0.279,0.208,0.752,0.0,0.03
0.036,0.13,0.218,0.763,0.0,0.005
0.021,0.202,0.209,0.749,0.0,0.03
0.041,0.129,0.189,0.722,0.0,0.03
0.012,0.202,0.152,0.717,0.0,0.005
0.101,0.029,0.109,0.721,0.0,0.03
0.032,0.028,0.103,0.67,0.0,0.0
0.028,0.021,0.115,0.629,0.0,0.0
0.038,0.016,0.118,0.601,0.0,0.005
0.033,0.028,0.123,0.593,0.0,0.0
0.031,0.034,0.137,0.598,0.0,0.005
0.043,0.016,0.171,0.615,0.0,0.0
0.077,0.009,0.235,0.654,0.0,0.0
0.015,0.035,0.278,0.761,0.0,0.005
0.059,0.044,0.261,0.863,0.0,0.0
0.137,0.105,0.241,0.895,0.007,0.0
0.023,0.112,0.224,0.891,0.027,0.005
0.058,0.157,0.207,0.895,0.036,0.0
0.071,0.145,0.197,0.905,0.039,0.0
0.039,0.149,0.191,0.905,0.04,0.0
0.039,0.051,0.192,0.903,0.027,0.005
0.041,0.071,0.194,0.892,0.008,0.0
0.008,0.098,0.2,0.889,0.005,0.0
0.027,0.169,0.21,0.917,0.0,0.005
0.022,0.084,0.225,0.946,0.0,0.0
0.013,0.02,0.234,0.935,0.0,0.0
0.017,0.144,0.223,0.911,0.0,0.0
0.022,0.225,0.206,0.863,0.0,0.005
0.054,0.247,0.172,0.823,0.0,0.0
0.043,0.009,0.118,0.791,0.0,0.0
0.085,0.027,0.113,0.725,0.0,0.0
0.036,0.04,0.14,0.671,0.0,0.0
0.078,0.021,0.142,0.637,0.0,0.0
0.015,0.03,0.149,0.626,0.0,0.0
0.047,0.007,0.165,0.631,0.0,0.0
0.034,0.025,0.207,0.647,0.0,0.0
0.028,0.032,0.284,0.675,0.0,0.0
0.046,0.021,0.336,0.772,0.0,0.0
0.01,0.002,0.315,0.873,0.0,0.0
0.01,0.022,0.291,0.904,0.0,0.0
0.0,0.18,0.271,0.892,0.009,0.0
0.084,0.213,0.25,0.896,0.025,0.0
0.121,0.07,0.238,0.904,0.027,0.005
0.034,0.014,0.231,0.896,0.027,0.0
0.039,0.051,0.231,0.89,0.021,0.0
0.041,0.031,0.234,0.882,0.012,0.0
0.005,0.05,0.241,0.882,0.0,0.0
0.042,0.282,0.254,0.916,0.0,0.0
0.013,0.055,0.271,0.945,0.0,0.0
0.086,0.1,0.282,0.932,0.0,0.0
0.025,0.175,0.269,0.905,0.0,0.0
0.048,0.116,0.249,0.857,0.0,0.0
0.043,0.207,0.207,0.821,0.0,0.005
0.061,0.015,0.143,0.794,0.0,0.0
0.093,0.0,0.137,0.727,0.0,0.005
0.04,0.023,0.132,0.676,0.0,0.005
0.002,0.008,0.135,0.648,0.0,0.005
0.022,0.019,0.141,0.638,0.0,0.0
0.047,0.014,0.156,0.645,0.0,0.005
0.022,0.031,0.195,0.66,0.0,0.0
0.022,0.038,0.268,0.692,0.0,0.005
0.009,0.036,0.318,0.778,0.0,0.005
0.005,0.023,0.297,0.875,0.0,0.005
0.032,0.068,0.275,0.9,0.0,0.0
0.009,0.335,0.256,0.893,0.014,0.005
0.147,0.088,0.236,0.897,0.027,0.0
0.024,0.144,0.224,0.905,0.027,0.005
0.007,0.002,0.218,0.897,0.027,0.0
0.049,0.076,0.219,0.891,0.027,0.0
0.052,0.033,0.221,0.885,0.018,0.0
0.049,0.168,0.228,0.885,0.005,0.0
0.024,0.283,0.24,0.91,0.0,0.0
0.053,0.101,0.256,0.937,0.0,0.0
0.022,0.103,0.267,0.925,0.0,0.0
0.031,0.337,0.254,0.897,0.0,0.0
0.047,0.256,0.236,0.85,0.0,0.0
0.016,0.137,0.196,0.816,0.0,0.0
0.021,0.034,0.135,0.792,0.0,0.0
0.037,0.006,0.129,0.722,0.0,0.0
0.001,0.041,0.124,0.666,0.0,0.0
0.043,0.027,0.126,0.633,0.0,0.0
0.001,0.028,0.132,0.62,0.0,0.0
0.032,0.006,0.147,0.621,0.0,0.0
0.051,0.028,0.183,0.633,0.0,0.0
0.083,0.032,0.252,0.662,0.0,0.0
0.004,0.028,0.298,0.742,0.0,0.0
0.075,0.043,0.279,0.836,0.0,0.0
0.069,0.195,0.258,0.869,0.007,0.0
0.013,0.113,0.24,0.867,0.03,0.0
0.005,0.171,0.221,0.874,0.05,0.0
0.083,0.158,0.211,0.88,0.071,0.0
0.079,0.213,0.205,0.869,0.078,0.0
0.049,0.005,0.205,0.858,0.053,0.0
0.04,0.114,0.208,0.848,0.035,0.0
0.041,0.267,0.214,0.848,0.009,0.0
0.025,0.022,0.225,0.874,0.0,0.0
0.048,0.224,0.241,0.903,0.0,0.0
0.001,0.16,0.25,0.893,0.0,0.0
0.025,0.307,0.239,0.869,0.0,0.0
0.019,0.16,0.221,0.823,0.0,0.0
0.095,0.082,0.184,0.793,0.0,0.0
0.011,0.033,0.127,0.77,0.0,0.0
0.01,0.015,0.121,0.702,0.0,0.006
0.02,0.042,0.115,0.65,0.0,0.056
0.07,0.039,0.118,0.618,0.0,0.171
0.017,0.001,0.123,0.605,0.0,0.339
0.042,0.001,0.137,0.607,0.0,0.409
0.015,0.001,0.171,0.62,0.0,0.304
0.023,0.01,0.235,0.644,0.0,0.32
0.053,0.042,0.278,0.708,0.0,0.32
0.07,0.038,0.261,0.797,0.0,0.32
0.082,0.164,0.241,0.829,0.009,0.32
0.062,0.027,0.224,0.822,0.065,0.32
0.113,0.089,0.207,0.82,0.077,0.18
